build_id,timestamp,pipeline_id,commit_id,project_type,project_type_name,repo_size_mb,is_monorepo,branch,branch_type,build_type,environment,files_changed,lines_added,lines_deleted,source_files_pct,deps_file_changed,dependency_count,test_files_changed,has_build_stage,has_unit_tests,has_integration_tests,has_e2e_tests,has_deploy_stage,has_docker_build,uses_emulator,parallel_stages,stages_count,has_artifact_publish,is_first_build,cache_available,is_clean_build,time_of_day_hour,memory_gb,cpu_avg_pct,build_time_min,status
build-0101,2024-01-03T13:04:00,pipe-2eb4b,0bb1e3c3cbacb753dbc2bc954473d5a291116638,3,react-native,1131.7,0,develop,1,0,0,2,21,3,0.68,0,252,0,1,1,1,0,1,0,1,1,4,1,0,1,0,13,14.69,93.3,45.8,success
build-0102,2024-01-03T14:15:00,pipe-ea2d2,abc0a9561752f42536f6a96e4e08d9043885df0c,0,python,70.0,0,release/v2.1.10,4,1,2,2,9,3,0.78,0,49,0,1,1,0,0,1,0,0,2,3,1,0,1,1,14,2.28,41.3,21.3,success
build-0103,2024-01-03T04:14:00,pipe-3bf03,f76a9c34e74a2e93a742fdb0c2ac9a3de05117d5,2,nodejs,791.6,0,develop,1,0,2,3,12,5,0.71,0,157,0,1,1,0,0,0,0,0,1,2,0,1,0,0,4,2.38,38.7,61.3,success
build-0104,2024-01-03T07:12:00,pipe-4c74f,de76ee4045e08edc3940ad8e8f1e4b6fd8c84d5e,0,python,468.3,0,develop,1,0,2,4,74,16,0.72,1,41,0,1,1,1,0,0,0,0,1,3,0,0,1,0,7,3.58,40.0,25.0,success
build-0105,2024-01-03T15:50:00,pipe-83a99,7a9773635e3a8819067317b3d424198c1b288421,2,nodejs,643.9,0,develop,1,0,2,3,46,7,0.57,0,176,1,1,1,1,0,1,1,0,1,4,0,0,0,0,15,3.95,50.2,71.0,success
build-0106,2024-01-03T16:52:00,pipe-e093d,9a180b6d150283513fc7fdd02a431c99045bbba3,2,nodejs,308.9,0,develop,1,0,0,41,584,82,0.72,0,112,10,1,1,1,1,0,0,0,1,4,0,0,1,0,16,5.28,75.9,39.1,skipped
build-0107,2024-01-03T14:46:00,pipe-3a8b5,04b69232f490ad309f87f5163603518eafd45781,4,android,1399.5,1,release/v3.7.0,4,1,2,13,1707,498,0.89,0,111,2,1,1,1,1,1,1,1,2,5,0,0,1,0,14,17.85,100.0,156.5,failed
build-0108,2024-01-03T07:27:00,pipe-51518,f454cd5cc4abe14fc2e3ffa5dc5749631f856346,5,ios,2957.3,0,hotfix/bug,3,0,0,47,1116,230,0.63,0,43,15,1,1,0,0,0,0,1,1,2,0,0,1,0,7,10.88,59.6,27.6,running
build-0109,2024-01-03T13:37:00,pipe-2ed87,67aa9617d3eee44831ba5956ca16264251f66f2d,5,ios,679.1,1,master,2,1,0,24,791,195,0.7,0,58,5,1,1,1,1,1,0,1,2,5,1,0,1,0,13,12.03,90.3,244.0,failed
build-0110,2024-01-03T14:52:00,pipe-e5fd8,c39565ce20f27658d9b9ad047666a9a5216f34a5,1,java,866.3,0,feature/fix,0,0,1,40,311,46,0.84,1,103,17,1,1,1,0,0,1,0,1,3,0,0,0,0,14,7.23,63.8,72.0,failed
build-0111,2024-01-03T16:34:00,pipe-6b9e8,217ef01e44ac507396da095ae79549ebb1f63bb9,2,nodejs,584.4,0,hotfix/urgent,3,0,1,27,158,25,0.76,0,189,11,1,1,0,0,0,0,0,1,2,0,0,1,0,16,2.91,33.5,5.0,failed
build-0112,2024-01-03T13:19:00,pipe-5dafc,63ef472ca9b517b4bc0b096094ff7c72547df3e4,1,java,996.9,0,feature/db,0,0,0,3,7,1,0.86,0,96,1,1,1,1,1,0,0,0,1,4,0,0,1,0,13,6.74,89.2,23.0,success
build-0113,2024-01-03T10:45:00,pipe-38921,33bc34669fd5d024bac0eb5fbc684dfb5a13fb95,3,react-native,1308.6,0,feature/test,0,0,0,18,1083,489,0.51,1,239,7,1,1,1,0,0,0,0,1,3,0,0,1,0,10,7.5,73.7,63.6,skipped
build-0114,2024-01-03T10:41:00,pipe-a96fc,3e34d590bad1ef6379bacb27ed9ae2efe658f720,2,nodejs,323.6,0,develop,1,0,0,6,296,32,0.52,0,175,1,1,1,1,0,0,0,0,1,3,0,0,1,0,10,2.66,47.9,8.1,success
build-0115,2024-01-03T16:19:00,pipe-b768d,b082d827842af45056cdd3470c9d6e8f40229fca,2,nodejs,384.5,0,main,2,1,0,44,538,231,0.68,1,151,15,1,1,0,1,1,0,0,2,4,1,0,1,0,16,7.37,79.8,36.6,failed
build-0116,2024-01-03T09:12:00,pipe-e2c11,a233f92cf169aacaf7a114b63bfe21bef2f9c70b,5,ios,1957.7,0,feature/test,0,0,2,47,62,22,0.95,0,57,12,1,1,0,0,1,0,0,1,3,0,0,1,0,9,5.25,76.2,35.0,failed
build-0117,2024-01-03T13:37:00,pipe-11e5e,899f7d8daaf25da6aaf56c18f640ff2005854bcc,2,nodejs,410.8,0,release/v5.7.11,4,1,0,42,96,18,0.6,0,142,17,1,1,0,1,1,1,0,2,4,1,0,0,0,13,5.49,85.8,61.6,running
build-0118,2024-01-03T07:05:00,pipe-8ba32,c94305175d5ab8e563880ecffb6810979dd5549f,0,python,435.1,0,feature/ui,0,0,0,2,45,15,0.5,0,57,0,1,1,1,0,1,1,0,2,4,1,0,1,0,7,5.29,64.7,34.1,skipped
build-0119,2024-01-03T16:27:00,pipe-4134a,5b304be9b92da6613a87166a39221fa80d5a89b0,0,python,207.7,0,master,2,1,0,15,715,322,0.64,1,50,3,1,1,1,0,1,0,0,2,4,0,0,1,1,16,2.53,52.6,72.8,running
build-0120,2024-01-03T04:01:00,pipe-0cda8,100a70979551d557375e1a3b9c6664990f40a757,2,nodejs,796.9,0,master,2,1,0,3,96,34,0.52,0,128,0,1,1,1,0,1,0,0,1,4,1,0,1,0,4,2.15,86.0,22.3,skipped
build-0121,2024-01-03T07:22:00,pipe-9d6a3,b88646bd855bae49b02b2d62c96fcc8f352fc29c,0,python,278.2,0,feature/perf,0,0,0,33,741,257,0.63,0,49,10,1,1,0,0,0,0,0,1,2,0,0,1,0,7,2.56,54.9,13.7,skipped
build-0122,2024-01-03T14:51:00,pipe-9596f,a78b0cbdd35f937e2ab073d1cd93d4e2d9bedc27,2,nodejs,729.2,0,feature/auth,0,0,0,3,87,16,0.94,0,146,0,1,1,1,1,1,1,0,2,5,1,0,1,0,14,4.7,61.0,25.2,failed
build-0123,2024-01-03T16:08:00,pipe-a2f07,029f0cd2c8dc24b290c529f867f1d9d8aa19db39,0,python,56.5,0,main,2,1,1,1,56,14,0.71,0,55,0,1,1,0,0,1,1,0,2,3,0,0,1,0,16,4.43,72.1,36.2,skipped
build-0124,2024-01-03T14:15:00,pipe-58918,88a82116b69d06667e0f0388ab837b81a2ccb4f6,5,ios,2742.6,0,feature/api,0,1,0,3,6,2,0.81,0,62,0,1,1,0,0,0,0,0,1,2,1,0,0,0,14,13.6,86.4,81.4,success
build-0125,2024-01-03T13:07:00,pipe-73b42,4ee0d03f91f7df83ffcb4fe4834e72ddc2d94494,0,python,421.1,0,feature/analytics,0,0,0,2,75,26,0.68,0,48,0,1,0,1,0,1,0,0,1,3,1,0,1,0,13,3.34,70.0,13.6,failed
build-0126,2024-01-03T09:51:00,pipe-b80f1,a8b955e47e8972085084c9295de97f12ea82b627,1,java,836.7,1,develop,1,1,1,55,940,218,0.85,0,90,14,1,1,0,0,0,0,0,1,2,1,0,1,0,9,5.26,60.9,38.5,skipped
build-0127,2024-01-03T07:32:00,pipe-4dafa,cec3dfd202eaa1cd11d7dcdf5567eeeed76c5f46,3,react-native,576.1,1,hotfix/bug,3,1,1,6,1306,568,0.76,0,194,2,1,1,0,1,0,0,0,2,3,1,0,1,0,7,17.44,98.9,128.7,failed
build-0128,2024-01-03T10:39:00,pipe-060f2,5a289188b125f9ad91d8171b61f08f3560ae6fc0,1,java,388.6,0,develop,1,0,0,9,292,77,0.82,0,70,3,1,1,0,0,0,0,0,1,2,0,0,0,0,10,5.58,71.4,44.9,running
build-0129,2024-01-03T07:09:00,pipe-8dff7,32bfc5962dee2ca0e33d9f45169e4587a2ab7d8d,0,python,358.1,0,feature/analytics,0,1,0,1,540,76,0.67,1,36,0,1,1,0,0,0,0,0,2,2,1,0,1,0,7,1.53,61.6,20.8,running
build-0130,2024-01-03T11:55:00,pipe-a584a,fbaa94514f2315c5d66046027a0f2f5fb0808cfc,4,android,1099.6,0,master,2,1,1,37,1429,522,0.92,0,127,16,1,1,1,1,1,0,1,1,5,1,0,1,0,11,15.75,100.0,71.4,success
build-0131,2024-01-03T11:20:00,pipe-060e5,e7ec8118a4bf9e599c316c3169af2935c72c01d7,0,python,357.7,0,develop,1,0,1,28,290,93,0.56,0,42,6,1,1,0,0,0,1,0,1,2,0,0,1,0,11,5.13,54.6,12.9,success
build-0132,2024-01-03T12:48:00,pipe-ed12e,3b18839737bd349e278e23e518dfcbe127f6a0cd,0,python,334.3,0,feature/analytics,0,0,0,23,231,104,0.8,0,43,10,1,1,1,0,0,1,0,1,3,0,0,1,0,12,4.85,64.2,27.7,failed
build-0133,2024-01-03T06:34:00,pipe-ade6f,469d80a19ebc5e704cc45e0688f6ee18927fb1cd,1,java,1813.8,0,release/v3.7.7,4,1,1,24,1063,447,0.7,1,99,4,1,1,0,0,1,1,0,1,3,1,0,1,0,6,6.06,96.0,31.8,running
build-0134,2024-01-03T09:40:00,pipe-319f2,6fdf35714c0c9cfa0197c83d1f66f71b3d041d70,0,python,389.1,0,feature/ui,0,0,0,1,14,1,0.86,0,52,0,1,1,1,0,0,0,0,1,3,0,0,1,0,9,2.68,49.1,15.2,skipped
build-0135,2024-01-03T10:40:00,pipe-58ae3,79e8ab1976b88c24b69c5a20ca77ee241f2315b6,0,python,272.1,0,hotfix/patch,3,0,0,4,53,13,0.8,0,51,0,1,1,0,0,0,1,0,1,2,0,0,1,0,10,4.17,73.9,20.4,failed
build-0136,2024-01-03T16:35:00,pipe-fc9a9,ed7733dc7d60ec40ce52ba3b4568919ccdb76bdc,5,ios,1979.0,0,feature/payment,0,0,0,42,1059,166,0.58,0,51,7,1,1,0,1,1,0,1,1,4,1,0,0,0,16,14.71,84.2,74.9,success
build-0137,2024-01-03T17:53:00,pipe-83381,291a874f9723ea6435de649b0f3d158db1784471,4,android,1328.4,1,feature/db,0,0,0,40,1430,477,0.75,0,88,11,1,1,0,1,0,0,1,1,3,0,0,1,0,17,14.84,84.4,108.6,failed
build-0138,2024-01-03T08:34:00,pipe-d013e,01b699afb5ef40c963354a0ae03578613191c366,2,nodejs,703.5,0,master,2,1,0,5,749,97,0.51,0,107,1,1,1,1,0,1,1,0,2,4,0,0,1,0,8,3.22,72.1,40.5,success
build-0139,2024-01-03T07:02:00,pipe-95ed9,0863eb78ba1d900aed14a2922f84ef8a5ea72a87,1,java,339.8,0,develop,1,0,1,11,1062,165,0.57,0,83,4,1,1,0,0,1,0,0,1,3,0,0,1,0,7,3.44,72.0,26.4,running
build-0140,2024-01-03T11:22:00,pipe-672fc,f5aed83f0a5340c799f0de46d1e8eef0d49ce0aa,2,nodejs,194.9,0,feature/login,0,0,1,3,79,25,0.58,0,137,1,1,1,0,0,0,0,0,1,2,0,0,0,0,11,3.59,48.1,46.3,skipped
build-0141,2024-01-03T05:37:00,pipe-ffc58,75342b39cfa5203f9091f5c44f358fa57fa28f48,2,nodejs,487.3,0,feature/payment,0,0,0,22,742,107,0.8,0,158,7,1,1,1,1,0,1,0,1,4,0,0,1,0,5,5.64,66.1,19.5,skipped
build-0142,2024-01-03T13:10:00,pipe-4aaf2,7bca3381935cfeb42b6c104b85e35e11d6347003,5,ios,525.9,0,feature/auth,0,0,2,31,359,67,0.68,1,62,0,1,0,0,0,0,0,0,1,1,0,0,1,0,13,8.6,68.7,20.2,running
build-0143,2024-01-03T10:51:00,pipe-f8571,4040016bc39e9783ffb54f2a3a3d4208cd0f93fd,3,react-native,1829.9,1,master,2,1,0,69,1040,416,0.54,0,248,21,1,1,1,1,1,0,0,2,5,0,0,1,0,10,13.25,100.0,179.2,running
build-0144,2024-01-03T14:27:00,pipe-a9f3e,ccd5ab3f806cd9c8994cb2f5e16b060c6b73e288,5,ios,2250.0,0,hotfix/urgent,3,0,2,1,78,24,0.73,0,49,0,1,1,1,1,0,0,0,1,4,0,0,1,0,14,16.04,80.2,39.3,skipped
build-0145,2024-01-03T12:21:00,pipe-62250,0242d6ad0ad6a8ec640bd3dec2adcf5735047a92,5,ios,1160.4,0,feature/mobile,0,0,0,48,292,129,0.8,0,58,17,1,1,0,0,0,0,1,2,2,0,0,1,0,12,6.13,61.4,29.0,success
build-0146,2024-01-03T08:54:00,pipe-6fa3e,e0b96b483d307244ae968705e40e81f9c01eb536,4,android,887.6,0,feature/analytics,0,0,1,52,1267,459,0.63,0,73,19,1,1,1,1,0,0,1,1,4,0,0,1,0,8,14.1,88.9,46.3,skipped
build-0147,2024-01-03T10:52:00,pipe-90080,febf169fa24200ba98de1dba5dd501a134261d40,0,python,394.1,0,hotfix/urgent,3,0,1,38,210,64,0.83,1,37,8,1,1,0,0,0,0,0,1,2,0,0,1,0,10,2.66,57.5,6.8,failed
build-0148,2024-01-03T10:04:00,pipe-a7d4b,dd0518438e7efe1586590b64e529192577903dac,4,android,4655.6,0,develop,1,0,2,73,1000,407,0.84,0,97,21,1,1,1,1,1,0,0,1,5,0,0,1,0,10,15.87,75.6,42.8,running
build-0149,2024-01-03T09:15:00,pipe-1db18,bad8859646dc956c4b7d5c043ff38e32a84dcd9a,2,nodejs,191.6,0,feature/ui,0,0,1,23,228,104,0.62,0,166,0,1,0,0,1,0,1,0,1,2,0,1,0,0,9,8.71,72.5,65.7,failed
build-0150,2024-01-03T13:02:00,pipe-d77dc,e1d6762d5e830be906ff1b8ea2175beefa3ece55,4,android,687.4,1,develop,1,0,1,36,1015,175,0.84,0,93,0,1,0,0,1,0,0,0,1,2,0,0,1,0,13,24.19,77.9,73.8,success
build-0151,2024-01-04T07:43:00,pipe-0dea5,310d304cdd15031ab4c8044050e9e9605174a307,0,python,352.1,0,release/v2.7.3,4,1,1,22,379,65,0.69,0,57,5,1,1,1,0,1,0,0,3,4,0,0,1,0,7,3.2,64.1,29.6,running
build-0152,2024-01-04T15:35:00,pipe-c4194,3357a96ddaf935bd4e73edaa3824db4b3b418066,3,react-native,2431.9,0,master,2,1,1,41,1006,221,0.75,0,187,14,1,1,1,0,1,0,1,1,4,1,0,0,0,15,10.7,100.0,230.8,success
build-0153,2024-01-04T03:05:00,pipe-e9858,9bd5c4a9946f93fb9617b9aa25fd8d20ba51df0d,0,python,69.4,0,feature/test,0,1,0,5,41,11,0.93,0,54,2,1,0,1,0,0,1,0,1,2,1,0,1,0,3,4.27,78.6,31.9,success
build-0154,2024-01-04T15:49:00,pipe-e5fb1,aa0355cacf6fa93b57be3c4e2da26ea7eb8e50ec,2,nodejs,525.9,0,master,2,1,2,2,89,17,0.83,0,123,0,1,1,1,0,1,0,0,3,4,1,0,1,0,15,2.29,83.7,15.9,running
build-0155,2024-01-04T15:58:00,pipe-bc1f0,55ef61b4083703f9bb8ada8ceae4b7f375642073,0,python,312.9,0,hotfix/bug,3,1,0,35,283,90,0.56,0,51,11,1,0,1,0,0,0,0,1,2,1,0,0,0,15,3.37,76.1,59.3,running
build-0156,2024-01-04T13:24:00,pipe-75edb,89217a1c43793c2aaa65d15bf5ef1dc2213ff136,0,python,160.9,0,feature/payment,0,1,1,19,616,118,0.5,0,47,6,1,1,1,0,0,1,0,1,3,1,0,1,0,13,4.18,63.1,47.1,failed
build-0157,2024-01-04T08:17:00,pipe-d9464,db424181a5d078e3f10053854a80a9cb233da80d,3,react-native,1598.2,0,develop,1,0,0,80,937,195,0.78,1,142,13,1,1,0,1,0,0,1,1,3,0,0,1,0,8,14.28,78.7,50.0,running
build-0158,2024-01-04T18:13:00,pipe-d8f11,0cb2bf6a9aacb4506718ec27d9dcfba7c2beb870,4,android,1240.8,1,main,2,1,0,19,124,25,0.68,0,80,7,1,1,1,1,1,0,0,2,5,1,1,0,1,18,19.19,100.0,1065.2,running
build-0159,2024-01-04T01:43:00,pipe-79dcc,f35275848c33955e81d898cfaaf85737f48ee1cd,0,python,468.7,0,master,2,1,1,4,46,4,0.86,0,46,0,1,1,0,0,1,1,0,2,3,1,0,0,1,1,6.64,85.3,126.0,failed
build-0160,2024-01-04T17:58:00,pipe-8c30d,dcf76bacdbddd375972194cf123c2250cd6c5134,4,android,3258.4,0,release/v1.0.11,4,1,1,18,523,240,0.72,0,87,6,1,1,1,1,1,0,0,2,5,0,0,1,0,17,13.86,91.2,90.6,failed
build-0161,2024-01-04T11:42:00,pipe-0fca8,bd116c92de0516afa6bcaed66c4a806d04d402c0,3,react-native,957.5,0,feature/mobile,0,0,1,69,803,141,0.81,0,158,16,1,1,1,0,0,0,1,1,3,0,0,1,0,11,13.28,81.4,47.5,failed
build-0162,2024-01-04T07:04:00,pipe-65367,bdd5ac966a63d44e937db96714213431c2ada363,3,react-native,686.0,0,release/v2.2.1,4,1,2,27,1352,400,0.9,1,236,4,1,1,0,0,1,0,1,3,3,1,0,1,1,7,16.94,100.0,151.7,running
build-0163,2024-01-04T16:20:00,pipe-5e710,157e4d5219c2610af90e61616b239344e9fe1ff2,5,ios,381.6,0,hotfix/fix,3,0,0,28,223,37,0.58,0,54,5,1,1,1,0,1,0,1,2,4,0,0,1,0,16,13.99,73.3,40.3,success
build-0164,2024-01-04T10:17:00,pipe-0edd0,dbf7757353bb26765544bac74961fe82d2e2ca60,2,nodejs,335.8,0,master,2,1,0,47,40,19,0.77,0,194,11,1,1,1,1,1,0,0,3,5,0,0,0,0,10,5.2,75.4,127.3,skipped
build-0165,2024-01-04T12:03:00,pipe-cb9b3,d22776e74b56bf180ace7cda30ebee746fc3626d,4,android,858.1,1,feature/cache,0,0,0,3,66,11,0.87,0,104,1,1,1,1,1,0,0,0,1,4,0,0,1,0,12,17.92,81.9,130.4,running
build-0166,2024-01-04T11:09:00,pipe-1b01a,5eba0c397bd7e03eb7d20fc7d3df3200fd490b73,4,android,4352.4,0,feature/fix,0,0,0,20,113,41,0.95,0,115,6,1,1,0,0,1,0,1,1,3,0,0,1,0,11,13.08,87.8,84.3,success
build-0167,2024-01-04T11:22:00,pipe-3f46a,131a3734a322a91f87e9e6f6d5b9464c459e32bc,0,python,34.2,0,develop,1,0,0,16,78,16,0.69,0,52,2,1,1,0,0,1,1,0,2,3,1,0,1,0,11,4.24,61.0,13.6,skipped
build-0168,2024-01-04T13:13:00,pipe-849d9,12dcc7e5a69573f5d38a4952889e672f3cb9643a,1,java,1251.6,0,release/v3.2.11,4,1,0,5,23,10,0.87,1,89,0,1,1,1,1,1,0,0,2,5,1,0,1,0,13,5.8,69.8,32.6,failed
build-0169,2024-01-04T07:14:00,pipe-edfcf,df1d79a2c83c70216da4a1ac208dc77acb57f2ec,0,python,315.3,0,master,2,1,0,1,13,3,0.62,0,54,0,1,1,0,0,1,0,0,2,3,1,0,1,0,7,2.73,35.2,18.7,success
build-0170,2024-01-04T13:01:00,pipe-68b2f,c77bf9adb7567e056f3cfaf2fbf4b1a70161c8f0,1,java,665.1,0,feature/search,0,1,2,3,50,17,0.61,0,80,1,1,1,1,0,0,0,0,1,3,0,0,1,0,13,6.5,99.3,71.3,failed
build-0171,2024-01-04T08:27:00,pipe-fe987,e8db1902ee60c85d0ee092963b600114926b5a20,0,python,84.3,0,main,2,1,0,29,560,85,0.79,0,55,6,1,1,1,0,1,0,0,1,4,1,0,1,0,8,2.41,73.7,38.7,success
build-0172,2024-01-04T05:14:00,pipe-3efd2,b03f0382f7856ee296f6ecdd5e7690db447c7b9b,0,python,286.8,0,feature/api,0,0,0,18,160,65,0.55,1,57,6,1,1,0,0,1,0,0,1,3,0,0,1,0,5,1.53,47.0,5.5,failed
build-0173,2024-01-04T10:46:00,pipe-c6063,f1e65999009d06c0243f03d7623dd0d6a9413c60,3,react-native,2361.5,1,develop,1,1,1,3,57,10,0.8,0,164,0,1,0,0,0,1,0,1,1,2,1,1,0,0,10,17.86,100.0,559.9,running
build-0174,2024-01-04T18:39:00,pipe-5ff07,053582688e82d20a287684ee19ca22a23b7a4827,2,nodejs,433.6,0,feature/search,0,0,0,34,788,277,0.52,0,140,8,1,1,1,1,0,0,0,1,4,0,0,1,0,18,7.31,71.5,25.6,success
build-0175,2024-01-04T02:45:00,pipe-6f79d,83e6f8372da7846a4391b2a059c7b7674c1dfafd,1,java,1309.9,1,feature/api,0,0,1,13,941,128,0.65,0,90,2,1,1,1,0,0,0,0,1,3,0,0,1,0,2,7.8,62.7,62.8,running
build-0176,2024-01-04T08:00:00,pipe-aee92,0d35ec8a1797572e7fce11cdf6c8c6c8b31bce31,0,python,195.6,0,main,2,1,1,29,300,105,0.55,1,41,9,1,1,0,0,1,0,0,1,3,1,0,1,0,8,1.51,50.3,18.2,skipped
build-0177,2024-01-04T15:44:00,pipe-15f51,3dcbbb92b0f0bc37b1cca499a1a46148dada70ff,0,python,298.5,0,main,2,1,0,3,9,1,0.51,0,53,0,1,1,1,0,1,1,0,3,4,1,0,1,1,15,3.68,67.4,102.8,skipped
build-0178,2024-01-04T09:44:00,pipe-6d18c,9237ce4b410e38e475ea75e41a500cfad273ee37,0,python,483.5,0,main,2,1,0,3,47,14,0.74,0,53,0,1,1,1,0,1,1,0,1,4,0,0,1,0,9,5.19,79.2,59.4,skipped
build-0179,2024-01-04T13:22:00,pipe-74e73,a43e04a5e460ec17cf90008074ad184a40d8f8cc,3,react-native,2558.6,0,hotfix/urgent,3,0,2,25,13,1,0.71,0,228,5,1,1,0,0,0,0,0,2,2,0,0,1,0,13,8.08,67.4,16.3,running
build-0180,2024-01-04T06:52:00,pipe-fbfeb,68d444db57b0d89bb32d9c7d986c9322eb3174ed,0,python,348.1,0,feature/auth,0,0,2,3,48,22,0.72,0,36,0,1,1,1,0,0,1,0,2,3,0,0,1,1,6,3.97,70.2,89.3,skipped
build-0181,2024-01-04T11:05:00,pipe-24e9f,2468f9bbf0ec3ad80659d02c6017907db2a682bf,0,python,365.2,0,feature/mobile,0,0,0,11,589,201,0.58,1,58,2,1,1,1,0,0,0,0,1,3,0,0,1,0,11,4.57,64.8,13.0,failed
build-0182,2024-01-04T10:24:00,pipe-582ab,6f0ebdab631161f3ef4cb666292fff5ee894fda2,4,android,1582.9,0,hotfix/patch,3,0,0,40,1598,369,0.85,1,128,12,1,1,1,1,1,1,1,2,5,0,0,1,0,10,23.91,83.7,49.3,running
build-0183,2024-01-04T12:20:00,pipe-aba28,84760f0df353fc69b59bbae3de1e38f75cca52b7,2,nodejs,44.8,0,feature/auth,0,0,1,3,73,16,0.7,1,118,0,1,0,1,0,1,0,0,1,3,0,0,0,0,12,2.05,61.8,18.8,running
build-0184,2024-01-04T07:52:00,pipe-a28d9,1157d60fa5f5e5143c48857c2b34a7c3ff9c580e,1,java,527.4,1,feature/payment,0,0,2,41,923,319,0.64,0,90,14,1,1,1,0,1,0,0,1,4,1,0,1,0,7,6.99,89.2,61.3,success
build-0185,2024-01-04T11:20:00,pipe-c0e3b,fe4ecb3d01c32a6c1d1b04f95fa7862762ec4472,4,android,1620.9,0,develop,1,1,2,59,1008,113,0.71,0,97,11,1,1,0,0,1,0,1,1,3,1,0,1,0,11,21.22,100.0,79.1,success
build-0186,2024-01-04T09:52:00,pipe-1c493,b11b15ed11160b816a87569b29e68cdeb65c464f,0,python,206.4,0,feature/db,0,0,1,16,182,66,0.54,0,52,4,1,1,0,0,0,1,0,2,2,0,0,1,0,9,4.78,63.9,20.5,failed
build-0187,2024-01-04T08:05:00,pipe-eeec5,9ecea29c30f2acea6618a2f57e2b71c868627764,0,python,63.3,0,hotfix/patch,3,1,2,29,205,37,0.89,0,58,10,1,1,1,0,0,1,0,1,3,0,0,1,0,8,5.76,89.8,51.3,failed
build-0188,2024-01-04T12:26:00,pipe-218ea,2084d8880f5a55b7b89c7cec929dcce2f4981cb8,1,java,298.7,0,feature/mobile,0,0,2,21,793,208,0.7,0,64,4,1,1,1,1,0,0,0,1,4,0,0,1,0,12,6.22,85.3,27.6,skipped
build-0189,2024-01-04T08:17:00,pipe-a4b0f,ade9a31d9fec0504643786ef002e34666b85d1d0,1,java,311.8,0,main,2,1,1,60,881,307,0.7,0,95,15,1,1,0,0,1,0,0,1,3,1,0,0,0,8,3.68,72.2,55.6,success
build-0190,2024-01-04T13:26:00,pipe-31a31,b0ff1782da344fe9e750f7a3b5f94bedc4e653ff,0,python,28.6,0,feature/test,0,1,2,4,85,33,0.93,1,54,1,1,1,0,0,1,0,0,1,3,1,1,0,0,13,1.94,36.3,121.5,success
build-0191,2024-01-04T10:47:00,pipe-73a6d,9e2baeed9dd7c3a419be85dee53fde23e0608cd7,2,nodejs,238.5,1,master,2,1,0,2,298,87,0.56,1,175,0,1,1,0,0,1,0,0,2,3,1,0,1,0,10,3.89,45.6,12.4,success
build-0192,2024-01-04T14:29:00,pipe-bd6c5,1f261877f8c8becf4c1841281d03dd1384187ebe,1,java,559.4,0,develop,1,0,0,43,911,355,0.58,0,96,7,1,1,0,0,0,1,0,1,2,0,0,1,0,14,5.06,79.6,16.6,skipped
build-0193,2024-01-04T09:29:00,pipe-aff35,1979d1f1658803c89434cdeec12a40458bafb241,0,python,196.1,0,main,2,1,0,5,86,20,0.88,0,54,1,1,1,1,0,1,1,0,2,4,1,0,1,0,9,3.81,85.2,26.6,running
build-0194,2024-01-04T11:42:00,pipe-075b1,b8fec436c72c8a1b372bf1ab52d65e151233c17f,1,java,1063.9,0,main,2,1,0,2,9,0,0.54,0,87,0,1,1,1,1,1,1,0,2,5,1,0,1,1,11,9.25,100.0,113.2,failed
build-0195,2024-01-04T03:45:00,pipe-1458d,78fc7b96b3cc67bbbd4009abbb6d8b84dd6b5301,3,react-native,834.7,0,release/v2.1.5,4,1,1,8,538,259,0.62,0,199,3,1,1,0,0,1,0,1,2,3,1,0,1,1,3,17.51,99.4,170.3,skipped
build-0196,2024-01-04T13:22:00,pipe-d479b,c7136f293b0244fcde514cd85223d7f72c6e5cb1,1,java,1164.1,0,main,2,1,0,50,1014,295,0.68,0,94,8,1,1,0,1,1,0,0,2,4,1,0,0,0,13,3.68,70.8,52.2,failed
build-0197,2024-01-04T14:31:00,pipe-c2733,6b1fca2c09c7caafc24da0fa64016e5aa1810f03,1,java,1282.9,0,main,2,1,0,4,18,6,0.66,1,86,1,1,1,1,0,1,1,0,2,4,1,0,1,0,14,4.56,75.7,78.0,skipped
build-0198,2024-01-04T15:41:00,pipe-0e427,2e0fcb7602c7c9ccc8af7b2dd2dfbfd39bcb91c1,2,nodejs,404.8,0,master,2,1,0,35,157,62,0.6,1,171,10,1,1,0,1,1,0,0,1,4,1,0,1,0,15,4.08,95.1,33.3,running
build-0199,2024-01-04T10:10:00,pipe-98814,7dad93295f2e43e2c9e2f6f6f7cdf0450e18f780,3,react-native,2723.5,0,main,2,1,0,52,674,99,0.81,0,178,22,1,1,0,0,1,1,0,1,3,1,0,1,0,10,8.38,82.6,30.2,failed
build-0200,2024-01-04T11:39:00,pipe-70058,e5b96e4fdad071ba98aa4ec377b1d5ae13d8c70b,0,python,29.9,0,release/v4.3.18,4,1,0,4,93,14,0.56,0,48,0,1,1,0,0,1,1,0,1,3,1,0,1,0,11,3.52,81.4,32.3,success
build-0201,2024-01-05T15:06:00,pipe-1355a,490b11133c425dadfc166e613b98707a63dd181b,0,python,180.4,1,develop,1,0,2,2,92,40,0.91,0,39,0,1,1,1,0,1,0,0,1,4,0,0,1,1,15,3.1,58.0,36.1,success
